circuitid,raceid,resultid,statusid,alt
51,702,17061,91,790
51,702,17060,22,790
51,702,17059,69,790
51,702,17058,3,790
51,702,17057,11,790
51,702,17056,11,790
51,702,17055,11,790
51,702,17054,1,790
51,702,17053,1,790
51,702,17052,1,790
51,702,17051,1,790
51,702,17067,3,790
51,702,17066,80,790
51,702,17065,80,790
51,702,17064,5,790
51,702,17063,6,790
9,703,17072,1,153
9,703,17080,50,153
9,703,17079,88,153
9,703,17078,17,153
9,703,17077,13,153
9,703,17076,12,153
9,703,17075,12,153
9,703,17074,11,153
9,703,17073,11,153
9,703,17081,5,153
9,703,17071,1,153
9,703,17070,1,153
9,703,17069,1,153
9,703,17068,1,153
9,703,17090,81,153
9,703,17089,81,153
9,703,17088,54,153
9,703,17087,5,153
9,703,17086,98,153
9,703,17085,91,153
9,703,17084,6,153
9,703,17083,80,153
9,703,17082,5,153
39,704,17101,13,6
39,704,17097,11,6
39,704,17096,11,6
39,704,17095,11,6
39,704,17094,1,6
39,704,17093,1,6
39,704,17092,1,6
39,704,17091,1,6
39,704,17098,11,6
39,704,17102,13,6
39,704,17103,113,6
39,704,17104,51,6
39,704,17105,24,6
39,704,17106,44,6
39,704,17107,5,6
39,704,17099,11,6
39,704,17100,12,6
20,705,17123,10,578
20,705,17108,1,578
20,705,17109,1,578
20,705,17110,1,578
20,705,17111,1,578
20,705,17112,1,578
20,705,17113,1,578
20,705,17114,1,578
20,705,17115,11,578
20,705,17116,6,578
20,705,17117,5,578
20,705,17118,7,578
20,705,17119,47,578
20,705,17120,47,578
20,705,17121,6,578
20,705,17122,95,578
20,705,17124,44,578
20,705,17125,22,578
20,705,17126,6,578
20,705,17127,81,578
20,705,17128,81,578
14,706,17136,12,162
14,706,17145,6,162
14,706,17144,5,162
14,706,17143,22,162
14,706,17142,80,162
14,706,17141,51,162
14,706,17140,5,162
14,706,17139,91,162
14,706,17138,48,162
14,706,17137,12,162
14,706,17135,12,162
14,706,17134,11,162
14,706,17133,11,162
14,706,17132,1,162
14,706,17131,1,162
14,706,17130,1,162
14,706,17129,1,162
14,706,17146,6,162
14,706,17147,8,162
14,706,17148,80,162
14,706,17149,6,162
14,706,17150,5,162
14,706,17151,5,162
46,707,17167,51,485
46,707,17152,1,485
46,707,17153,1,485
46,707,17169,100,485
46,707,17154,1,485
46,707,17168,5,485
46,707,17155,11,485
46,707,17156,11,485
46,707,17157,12,485
46,707,17158,12,485
46,707,17159,13,485
46,707,17160,14,485
46,707,17161,19,485
46,707,17162,45,485
46,707,17163,112,485
46,707,17164,114,485
46,707,17165,22,485
46,707,17166,5,485
32,708,17172,1,2227
32,708,17170,1,2227
32,708,17171,1,2227
32,708,17173,1,2227
32,708,17174,11,2227
32,708,17175,11,2227
32,708,17176,13,2227
32,708,17177,13,2227
32,708,17178,5,2227
32,708,17179,80,2227
32,708,17180,22,2227
32,708,17181,80,2227
32,708,17182,44,2227
32,708,17183,8,2227
32,708,17184,22,2227
32,708,17185,6,2227
32,708,17186,5,2227
32,708,17187,54,2227
32,708,17188,54,2227
6,709,17210,54,7
6,709,17211,54,7
6,709,17189,1,7
6,709,17190,11,7
6,709,17191,13,7
6,709,17192,5,7
6,709,17193,14,7
6,709,17194,14,7
6,709,17195,6,7
6,709,17196,115,7
6,709,17197,22,7
6,709,17198,6,7
6,709,17199,6,7
6,709,17200,25,7
6,709,17201,98,7
6,709,17202,67,7
6,709,17203,6,7
6,709,17204,95,7
6,709,17205,81,7
6,709,17206,81,7
6,709,17207,81,7
6,709,17208,54,7
6,709,17209,54,7
39,710,17223,24,6
39,710,17212,1,6
39,710,17213,1,6
39,710,17214,11,6
39,710,17215,11,6
39,710,17216,11,6
39,710,17217,12,6
39,710,17218,12,6
39,710,17219,14,6
39,710,17220,14,6
39,710,17221,16,6
39,710,17222,116,6
39,710,17224,113,6
39,710,17225,80,6
39,710,17226,38,6
39,710,17227,80,6
39,710,17228,5,6
39,710,17229,3,6
13,711,17247,5,401
13,711,17245,100,401
13,711,17242,5,401
13,711,17243,5,401
13,711,17246,5,401
13,711,17230,1,401
13,711,17231,1,401
13,711,17232,1,401
13,711,17233,1,401
13,711,17234,48,401
13,711,17235,60,401
13,711,17236,11,401
13,711,17237,11,401
13,711,17244,5,401
13,711,17238,25,401
13,711,17239,14,401
13,711,17240,2,401
13,711,17241,5,401
53,712,17251,1,81
53,712,17248,1,81
53,712,17249,1,81
53,712,17250,1,81
53,712,17252,1,81
53,712,17253,11,81
53,712,17254,11,81
53,712,17255,11,81
53,712,17256,12,81
53,712,17257,14,81
53,712,17258,15,81
53,712,17259,17,81
53,712,17260,3,81
53,712,17261,5,81
53,712,17262,5,81
53,712,17263,3,81
53,712,17264,8,81
38,713,17275,14,145
38,713,17266,1,145
38,713,17267,1,145
38,713,17268,11,145
38,713,17269,12,145
38,713,17270,12,145
38,713,17271,12,145
38,713,17272,13,145
38,713,17273,13,145
38,713,17274,13,145
38,713,17276,14,145
38,713,17277,15,145
38,713,17278,117,145
38,713,17279,23,145
38,713,17280,24,145
38,713,17281,6,145
38,713,17282,3,145
38,713,17283,100,145
38,713,17284,108,145
38,713,17285,8,145
38,713,17286,6,145
38,713,17287,3,145
38,713,17288,81,145
38,713,17289,54,145
38,713,17265,1,145
20,714,17312,81,578
20,714,17308,37,578
20,714,17309,5,578
20,714,17310,10,578
20,714,17290,1,578
20,714,17291,1,578
20,714,17292,1,578
20,714,17293,1,578
20,714,17294,84,578
20,714,17295,11,578
20,714,17296,11,578
20,714,17311,5,578
20,714,17297,11,578
20,714,17298,11,578
20,714,17299,11,578
20,714,17300,22,578
20,714,17301,24,578
20,714,17302,3,578
20,714,17303,3,578
20,714,17304,5,578
20,714,17305,5,578
20,714,17306,22,578
20,714,17307,8,578
57,715,17319,19,676
57,715,17313,1,676
57,715,17314,1,676
57,715,17315,13,676
57,715,17316,13,676
57,715,17317,13,676
57,715,17318,14,676
57,715,17320,88,676
57,715,17321,118,676
57,715,17322,38,676
57,715,17323,3,676
57,715,17324,22,676
57,715,17325,5,676
57,715,17326,86,676
57,715,17327,86,676
57,715,17328,22,676
57,715,17329,3,676
57,715,17330,22,676
57,715,17331,5,676
57,715,17332,99,676
14,716,17341,11,162
14,716,17336,11,162
14,716,17337,11,162
14,716,17338,11,162
14,716,17339,11,162
14,716,17340,11,162
14,716,17342,13,162
14,716,17343,13,162
14,716,17344,14,162
14,716,17345,16,162
14,716,17346,5,162
14,716,17347,5,162
14,716,17348,80,162
14,716,17349,98,162
14,716,17350,23,162
14,716,17351,5,162
14,716,17352,8,162
14,716,17353,81,162
14,716,17354,81,162
14,716,17355,81,162
14,716,17356,81,162
14,716,17333,1,162
14,716,17334,1,162
14,716,17335,11,162
46,717,17374,80,485
46,717,17368,98,485
46,717,17369,25,485
46,717,17370,5,485
46,717,17371,36,485
46,717,17358,1,485
46,717,17372,5,485
46,717,17357,1,485
46,717,17360,13,485
46,717,17373,5,485
46,717,24304,98,485
46,717,17361,13,485
46,717,17362,14,485
46,717,17375,6,485
46,717,17363,60,485
46,717,17359,11,485
46,717,17364,108,485
46,717,17365,51,485
46,717,17366,62,485
46,717,17367,5,485
32,718,17376,1,2227
32,718,17394,25,2227
32,718,17393,22,2227
32,718,17392,48,2227
32,718,17391,25,2227
32,718,17390,10,2227
32,718,17389,6,2227
32,718,17388,15,2227
32,718,17387,14,2227
32,718,17386,12,2227
32,718,17385,12,2227
32,718,17384,5,2227
32,718,17383,11,2227
32,718,17382,11,2227
32,718,17381,11,2227
32,718,17380,5,2227
32,718,17379,1,2227
32,718,17378,1,2227
32,718,17377,1,2227
6,719,17419,54,7
6,719,17395,1,7
6,719,17396,1,7
6,719,17397,1,7
6,719,17398,1,7
6,719,17399,12,7
6,719,17400,12,7
6,719,17401,16,7
6,719,17402,6,7
6,719,17403,6,7
6,719,17404,3,7
6,719,17405,6,7
6,719,17406,8,7
6,719,17407,24,7
6,719,17408,6,7
6,719,17409,5,7
6,719,17410,54,7
6,719,17411,81,7
6,719,17412,54,7
6,719,17413,54,7
6,719,17414,54,7
6,719,17415,54,7
6,719,17416,54,7
6,719,17417,54,7
6,719,17418,54,7
13,720,17430,3,401
13,720,17420,1,401
13,720,17421,1,401
13,720,17422,11,401
13,720,17423,11,401
13,720,17424,12,401
13,720,17425,12,401
13,720,17426,3,401
13,720,17427,3,401
13,720,17428,98,401
13,720,17429,6,401
13,720,17431,3,401
13,720,17432,3,401
13,720,17433,6,401
13,720,17434,98,401
13,720,17435,44,401
13,720,17436,6,401
13,720,17437,98,401
13,720,17438,6,401
13,720,17439,68,401
13,720,17440,54,401
13,720,17441,54,401
13,720,17442,54,401
13,720,17443,54,401
39,721,17446,11,6
39,721,17447,11,6
39,721,17448,11,6
39,721,17449,12,6
39,721,17450,13,6
39,721,17451,13,6
39,721,17452,15,6
39,721,17453,111,6
39,721,17454,117,6
39,721,17455,25,6
39,721,17456,3,6
39,721,17457,103,6
39,721,17458,80,6
39,721,17459,22,6
39,721,17460,25,6
39,721,17461,6,6
39,721,17462,8,6
39,721,17463,54,6
39,721,17464,54,6
39,721,17444,1,6
39,721,17445,11,6
55,722,17484,54,88
55,722,17485,54,88
55,722,17487,54,88
55,722,17486,54,88
55,722,17465,1,88
55,722,17466,1,88
55,722,17467,1,88
55,722,17468,1,88
55,722,17469,1,88
55,722,17470,11,88
55,722,17471,12,88
55,722,17472,13,88
55,722,17473,14,88
55,722,17474,18,88
55,722,17488,54,88
55,722,17475,18,88
55,722,17476,80,88
55,722,17477,22,88
55,722,17478,62,88
55,722,17479,62,88
55,722,17480,6,88
55,722,17481,48,88
55,722,17482,67,88
55,722,17483,21,88
9,723,17509,48,153
9,723,17489,1,153
9,723,17490,1,153
9,723,17491,1,153
9,723,17492,11,153
9,723,17493,11,153
9,723,17494,12,153
9,723,17495,12,153
9,723,17496,14,153
9,723,17497,14,153
9,723,17498,16,153
9,723,17499,17,153
9,723,17500,17,153
9,723,17501,18,153
9,723,17502,6,153
9,723,17503,51,153
9,723,17504,5,153
9,723,17505,6,153
9,723,17506,80,153
9,723,17507,5,153
9,723,17508,80,153
9,723,17510,80,153
9,723,17511,5,153
9,723,17512,54,153
9,723,17513,54,153
9,723,17514,54,153
20,724,17543,54,578
20,724,17515,1,578
20,724,17516,1,578
20,724,17517,1,578
20,724,17518,1,578
20,724,17519,11,578
20,724,17520,11,578
20,724,17521,11,578
20,724,17522,11,578
20,724,17523,24,578
20,724,17524,15,578
20,724,17525,36,578
20,724,17526,5,578
20,724,17527,6,578
20,724,17528,6,578
20,724,17529,38,578
20,724,17530,3,578
20,724,17531,3,578
20,724,17532,6,578
20,724,17533,3,578
20,724,17534,3,578
20,724,17535,3,578
20,724,17536,3,578
20,724,17537,81,578
20,724,17538,81,578
20,724,17539,81,578
20,724,17540,81,578
20,724,17541,54,578
20,724,17542,54,578
14,725,17556,51,162
14,725,17544,1,162
14,725,17545,1,162
14,725,17546,11,162
14,725,17547,5,162
14,725,17548,12,162
14,725,17549,12,162
14,725,17550,12,162
14,725,17551,12,162
14,725,17552,13,162
14,725,17553,14,162
14,725,17554,17,162
14,725,17555,17,162
14,725,17557,69,162
14,725,17558,119,162
14,725,17559,8,162
14,725,17560,51,162
14,725,17561,6,162
14,725,17562,5,162
14,725,17563,5,162
14,725,17564,54,162
14,725,17565,81,162
14,725,17566,81,162
14,725,17567,81,162
14,725,17568,81,162
14,725,17569,81,162
14,725,17570,81,162
14,725,17571,81,162
14,725,17572,54,162
14,725,17573,54,162
14,725,17574,54,162
14,725,17575,54,162
14,725,17576,54,162
46,726,17588,6,485
46,726,17577,1,485
46,726,17578,1,485
46,726,17579,11,485
46,726,17580,12,485
46,726,17581,14,485
46,726,17582,45,485
46,726,17583,115,485
46,726,17584,113,485
46,726,17585,5,485
46,726,17587,48,485
46,726,17600,54,485
46,726,17599,54,485
46,726,17598,54,485
46,726,17597,94,485
46,726,17596,94,485
46,726,17595,31,485
46,726,17594,5,485
46,726,17593,10,485
46,726,17592,5,485
46,726,17586,6,485
46,726,17591,83,485
46,726,17590,6,485
46,726,17589,80,485
32,727,17611,5,2227
32,727,17610,17,2227
32,727,17609,16,2227
32,727,17608,14,2227
32,727,17607,14,2227
32,727,17601,1,2227
32,727,17606,13,2227
32,727,17605,13,2227
32,727,17604,11,2227
32,727,17603,1,2227
32,727,17602,1,2227
32,727,17625,54,2227
32,727,17624,54,2227
32,727,17623,54,2227
32,727,17622,54,2227
32,727,17621,5,2227
32,727,17620,6,2227
32,727,17619,5,2227
32,727,17618,5,2227
32,727,17617,2,2227
32,727,17616,22,2227
32,727,17615,22,2227
32,727,17614,5,2227
32,727,17613,80,2227
32,727,17612,22,2227
56,728,20321,54,15
56,728,20320,3,15
56,728,20300,1,15
56,728,20301,1,15
56,728,20302,11,15
56,728,20303,11,15
56,728,20304,11,15
56,728,20305,12,15
56,728,20306,13,15
56,728,20307,14,15
56,728,20308,15,15
56,728,20309,16,15
56,728,20310,17,15
56,728,20311,18,15
56,728,20312,3,15
56,728,20313,124,15
56,728,20314,6,15
56,728,20315,51,15
56,728,20316,5,15
56,728,20317,86,15
56,728,20318,5,15
56,728,20319,86,15
56,728,20322,54,15
39,729,17626,1,6
39,729,17627,1,6
39,729,17628,1,6
39,729,17629,11,6
39,729,17630,12,6
39,729,17631,14,6
39,729,17632,15,6
39,729,17633,88,6
39,729,17634,88,6
39,729,17635,3,6
39,729,17636,3,6
39,729,17637,3,6
39,729,17638,86,6
39,729,17639,62,6
39,729,17640,6,6
39,729,17641,6,6
39,729,17642,54,6
39,729,17643,3,6
39,729,17644,3,6
39,729,17645,3,6
39,729,17646,54,6
39,729,17647,54,6
6,730,17648,1,7
6,730,17649,1,7
6,730,17650,1,7
6,730,17651,11,7
6,730,17652,17,7
6,730,17653,5,7
6,730,17654,51,7
6,730,17655,3,7
6,730,17656,48,7
6,730,17657,8,7
6,730,17658,22,7
6,730,17659,6,7
6,730,17660,44,7
6,730,17661,3,7
6,730,17662,3,7
6,730,17663,3,7
6,730,17664,81,7
6,730,17665,81,7
6,730,17666,81,7
6,730,17667,81,7
6,730,17668,81,7
6,730,17669,54,7
6,730,17670,54,7
6,730,17671,54,7
13,731,17686,6,401
13,731,17697,54,401
13,731,17696,54,401
13,731,17695,54,401
13,731,17694,54,401
13,731,17693,54,401
13,731,17692,54,401
13,731,17691,54,401
13,731,17690,80,401
13,731,17689,22,401
13,731,17688,54,401
13,731,17687,67,401
13,731,17685,6,401
13,731,17684,3,401
13,731,17683,3,401
13,731,17682,116,401
13,731,17681,13,401
13,731,17680,13,401
13,731,17679,12,401
13,731,17678,12,401
13,731,17677,12,401
13,731,17676,11,401
13,731,17675,1,401
13,731,17674,1,401
13,731,17673,1,401
13,731,17672,1,401
53,732,17710,51,81
53,732,17701,13,81
53,732,17702,13,81
53,732,17703,13,81
53,732,17704,14,81
53,732,17705,16,81
53,732,17706,88,81
53,732,17707,69,81
53,732,17708,22,81
53,732,17709,3,81
53,732,17711,25,81
53,732,17712,22,81
53,732,17713,8,81
53,732,17714,29,81
53,732,17715,54,81
53,732,17716,54,81
53,732,17717,54,81
53,732,17718,54,81
53,732,17719,54,81
53,732,17699,11,81
53,732,17698,1,81
53,732,17700,12,81
58,733,17720,1,20
58,733,17740,5,20
58,733,17741,54,20
58,733,17721,1,20
58,733,17722,1,20
58,733,17744,54,20
58,733,17745,54,20
58,733,17723,1,20
58,733,17724,11,20
58,733,17725,11,20
58,733,17726,11,20
58,733,17727,11,20
58,733,17728,12,20
58,733,17729,13,20
58,733,17730,14,20
58,733,17731,14,20
58,733,17743,54,20
58,733,17742,54,20
58,733,17732,15,20
58,733,17733,16,20
58,733,17734,45,20
58,733,17735,111,20
58,733,17736,5,20
58,733,17737,84,20
58,733,17738,24,20
58,733,17739,23,20
20,734,17766,6,578
20,734,17746,1,578
20,734,17747,1,578
20,734,17748,1,578
20,734,17749,1,578
20,734,17750,1,578
20,734,17751,1,578
20,734,17752,1,578
20,734,17753,1,578
20,734,17754,1,578
20,734,17755,1,578
20,734,17756,1,578
20,734,17757,1,578
20,734,17758,1,578
20,734,17759,11,578
20,734,17760,11,578
20,734,17761,11,578
20,734,17762,22,578
20,734,17763,22,578
20,734,17764,37,578
20,734,17765,22,578
20,734,17767,6,578
20,734,17768,3,578
20,734,17769,51,578
20,734,17770,6,578
20,734,17771,3,578
20,734,17772,81,578
20,734,17773,81,578
20,734,17774,81,578
20,734,17775,81,578
20,734,17776,54,578
14,735,17794,6,162
14,735,17793,5,162
14,735,17792,5,162
14,735,17791,22,162
14,735,17790,80,162
14,735,17789,24,162
14,735,17788,19,162
14,735,17787,15,162
14,735,17786,15,162
14,735,17785,12,162
14,735,17784,12,162
14,735,17783,11,162
14,735,17782,11,162
14,735,17781,1,162
14,735,17780,1,162
14,735,17779,1,162
14,735,17778,1,162
14,735,17777,1,162
14,735,17807,54,162
14,735,17806,81,162
14,735,17805,81,162
14,735,17804,81,162
14,735,17803,81,162
14,735,17802,81,162
14,735,17801,81,162
14,735,17800,81,162
14,735,17799,81,162
14,735,17798,81,162
14,735,17797,6,162
14,735,17796,10,162
14,735,17795,5,162
46,736,17827,54,485
46,736,17809,1,485
46,736,17808,1,485
46,736,17810,11,485
46,736,17823,80,485
46,736,17822,23,485
46,736,17821,5,485
46,736,17820,120,485
46,736,17819,112,485
46,736,17818,19,485
46,736,17817,17,485
46,736,17816,14,485
46,736,17815,14,485
46,736,17824,5,485
46,736,17814,13,485
46,736,17813,11,485
46,736,17812,11,485
46,736,17825,3,485
46,736,17811,11,485
46,736,17826,54,485
56,737,17848,54,15
56,737,17847,54,15
56,737,17828,1,15
56,737,17829,1,15
56,737,17830,1,15
56,737,17831,1,15
56,737,17832,11,15
56,737,17833,14,15
56,737,17834,14,15
56,737,17835,14,15
56,737,17836,16,15
56,737,17837,45,15
56,737,17838,69,15
56,737,17839,44,15
56,737,17840,21,15
56,737,17841,95,15
56,737,17842,67,15
56,737,17843,5,15
56,737,17844,6,15
56,737,17845,54,15
56,737,17846,54,15
6,738,17864,48,7
6,738,17855,15,7
6,738,17856,17,7
6,738,17857,19,7
6,738,17858,45,7
6,738,17859,5,7
6,738,17860,98,7
6,738,17861,5,7
6,738,17862,108,7
6,738,17863,80,7
6,738,17865,54,7
6,738,17866,81,7
6,738,17867,81,7
6,738,17868,81,7
6,738,17869,81,7
6,738,17854,15,7
6,738,17853,12,7
6,738,17852,3,7
6,738,17851,1,7
6,738,17850,1,7
6,738,17849,1,7
39,739,17886,54,6
39,739,17877,1,6
39,739,17878,11,6
39,739,17879,11,6
39,739,17880,12,6
39,739,17881,12,6
39,739,17882,12,6
39,739,17883,13,6
39,739,17884,13,6
39,739,17885,54,6
39,739,17876,1,6
39,739,17870,1,6
39,739,17871,1,6
39,739,17872,1,6
39,739,17873,1,6
39,739,17874,1,6
39,739,17875,1,6
13,740,17908,54,401
13,740,17907,80,401
13,740,17906,44,401
13,740,17905,5,401
13,740,17904,80,401
13,740,17903,5,401
13,740,17902,67,401
13,740,17901,6,401
13,740,17889,1,401
13,740,17890,1,401
13,740,17891,1,401
13,740,17892,1,401
13,740,17896,11,401
13,740,17897,12,401
13,740,17898,16,401
13,740,17899,16,401
13,740,17900,80,401
13,740,17893,1,401
13,740,17894,1,401
13,740,17895,11,401
13,740,17887,1,401
13,740,17888,1,401
13,740,17912,54,401
13,740,17911,54,401
13,740,17910,54,401
13,740,17909,54,401
55,741,17915,1,88
55,741,17934,51,88
55,741,17935,5,88
55,741,17936,3,88
55,741,17937,25,88
55,741,17938,25,88
55,741,17939,54,88
55,741,17940,54,88
55,741,17941,54,88
55,741,17942,54,88
55,741,17943,54,88
55,741,17926,88,88
55,741,17925,88,88
55,741,17924,19,88
55,741,17923,14,88
55,741,17922,13,88
55,741,17921,12,88
55,741,17920,11,88
55,741,17919,1,88
55,741,17918,1,88
55,741,17917,1,88
55,741,17916,1,88
55,741,17933,5,88
55,741,17914,1,88
55,741,17913,1,88
55,741,17927,51,88
55,741,17928,23,88
55,741,17929,5,88
55,741,17930,25,88
55,741,17931,25,88
55,741,17932,5,88
58,742,17968,24,20
58,742,17967,80,20
58,742,17966,3,20
58,742,17965,5,20
58,742,17964,23,20
58,742,17963,6,20
58,742,17962,2,20
58,742,20299,2,20
58,742,17961,44,20
58,742,17960,50,20
58,742,17959,16,20
58,742,17958,16,20
58,742,17957,16,20
58,742,17956,16,20
58,742,17955,14,20
58,742,17954,14,20
58,742,17953,13,20
58,742,17952,12,20
58,742,17951,11,20
58,742,17950,11,20
58,742,17949,1,20
58,742,17948,1,20
58,742,17947,1,20
58,742,17946,1,20
58,742,17945,1,20
58,742,17944,1,20
58,742,17974,54,20
58,742,17973,6,20
58,742,17972,3,20
58,742,17971,80,20
58,742,17970,64,20
58,742,17969,8,20
20,743,17994,5,578
20,743,17975,1,578
20,743,17976,1,578
20,743,17977,1,578
20,743,17978,1,578
20,743,17979,1,578
20,743,17980,1,578
20,743,17981,1,578
20,743,17982,1,578
20,743,17983,1,578
20,743,17984,1,578
20,743,17985,11,578
20,743,17986,11,578
20,743,17987,11,578
20,743,17988,11,578
20,743,17989,12,578
20,743,17990,12,578
20,743,17991,3,578
20,743,17992,5,578
20,743,17993,62,578
20,743,17995,5,578
20,743,17996,5,578
20,743,17997,64,578
20,743,17998,3,578
20,743,17999,42,578
20,743,18000,3,578
20,743,18001,54,578
20,743,18002,54,578
20,743,18003,54,578
20,743,18004,54,578
20,743,18005,54,578
20,743,18006,54,578
20,743,18007,54,578
14,744,18009,1,162
14,744,18029,25,162
14,744,18028,5,162
14,744,18027,22,162
14,744,18026,5,162
14,744,18025,5,162
14,744,18024,69,162
14,744,18023,22,162
14,744,18022,5,162
14,744,18021,5,162
14,744,18020,67,162
14,744,18019,15,162
14,744,18018,14,162
14,744,18017,13,162
14,744,18016,12,162
14,744,18015,12,162
14,744,18014,12,162
14,744,18013,11,162
14,744,18012,1,162
14,744,18011,1,162
14,744,18010,1,162
14,744,18008,1,162
14,744,18044,54,162
14,744,18045,54,162
14,744,18046,54,162
14,744,18039,3,162
14,744,18040,81,162
14,744,18041,54,162
14,744,18042,54,162
14,744,18043,54,162
14,744,18038,5,162
14,744,18037,5,162
14,744,18036,5,162
14,744,18035,3,162
14,744,18034,3,162
14,744,18033,3,162
14,744,18032,5,162
14,744,18031,83,162
14,744,18030,5,162
46,745,18065,5,485
46,745,18066,54,485
46,745,18050,1,485
46,745,18062,25,485
46,745,18063,6,485
46,745,18047,1,485
46,745,18048,1,485
46,745,18051,11,485
46,745,18052,12,485
46,745,18053,14,485
46,745,18054,14,485
46,745,18055,14,485
46,745,18056,17,485
46,745,18064,3,485
46,745,18057,18,485
46,745,24303,18,485
46,745,18058,5,485
46,745,18059,95,485
46,745,18060,121,485
46,745,18049,1,485
46,745,18061,5,485
25,746,18083,22,8
25,746,18088,25,8
25,746,18087,68,8
25,746,18086,68,8
25,746,18085,68,8
25,746,22372,1,8
25,746,18067,1,8
25,746,18068,1,8
25,746,18069,1,8
25,746,18070,1,8
25,746,18071,11,8
25,746,18072,11,8
25,746,18073,11,8
25,746,18074,13,8
25,746,18075,13,8
25,746,18076,13,8
25,746,18077,14,8
25,746,18078,14,8
25,746,18079,18,8
25,746,18080,88,8
25,746,18081,48,8
25,746,18082,6,8
25,746,18084,25,8
6,747,18099,2,7
6,747,18089,1,7
6,747,18090,1,7
6,747,18091,1,7
6,747,18092,11,7
6,747,18093,50,7
6,747,18094,123,7
6,747,18095,20,7
6,747,18096,8,7
6,747,18097,122,7
6,747,18098,22,7
6,747,18112,81,7
6,747,18111,81,7
6,747,18110,81,7
6,747,18109,81,7
6,747,18108,81,7
6,747,18107,81,7
6,747,18106,81,7
6,747,18105,81,7
6,747,18104,6,7
6,747,18103,7,7
6,747,18102,6,7
6,747,18101,83,7
6,747,18100,25,7
19,748,18125,1,223
19,748,18145,121,223
19,748,18144,8,223
19,748,18143,23,223
19,748,18142,5,223
19,748,18141,23,223
19,748,18140,23,223
19,748,18139,5,223
19,748,18138,3,223
19,748,18137,8,223
19,748,18136,3,223
19,748,18135,5,223
19,748,18134,121,223
19,748,18133,121,223
