raceid,resultid,statusid
642,15885,5
642,15886,36
642,15887,23
642,15888,8
643,15889,1
643,15890,1
643,15891,1
643,15892,1
643,15893,11
643,15894,11
643,15895,12
643,15896,12
643,15897,14
643,15898,15
643,15899,15
643,15900,5
643,15901,5
643,15902,5
643,15903,5
643,15904,5
643,15905,5
643,15906,5
643,15907,3
643,15908,25
643,15909,5
643,15910,6
643,15911,25
644,15912,1
644,15913,11
644,15914,11
644,15915,11
644,15916,12
644,15917,6
644,15918,5
644,15919,5
644,15920,5
644,15921,5
644,15922,80
644,15923,5
644,15924,80
644,15925,54
644,15926,3
644,15927,3
644,15928,54
644,15929,81
644,15930,81
644,15931,81
644,15932,81
644,15933,81
645,15934,1
645,15935,1
645,15936,1
645,15937,1
645,15938,11
645,15939,12
645,15940,12
645,15941,60
645,15942,22
645,15943,62
645,15944,5
645,15945,5
645,15946,24
645,15947,22
645,15948,51
645,15949,86
645,15950,81
645,15951,81
645,15952,81
645,15953,81
645,15954,81
646,15955,1
646,15956,1
646,15957,1
646,15958,1
646,15959,1
646,15960,10
646,15961,32
646,15962,12
646,15963,62
646,15964,8
646,15965,5
646,15966,5
646,15967,6
646,15968,5
646,15969,5
646,15970,51
646,15971,6
647,15972,1
647,15973,1
647,15974,11
647,15975,11
647,15976,11
647,15977,11
647,15978,12
647,15979,12
647,15980,12
647,15981,13
647,15982,14
647,15983,62
647,15984,5
647,15985,44
647,15986,5
647,15987,3
647,15988,5
647,15989,3
647,15990,5
647,15991,8
647,15992,81
647,15993,81
647,15994,81
647,15995,81
648,15996,1
648,15997,1
648,15998,1
648,15999,1
648,16000,1
648,16001,1
648,16002,1
648,16003,1
648,16004,1
648,16005,11
648,16006,11
648,16007,12
648,16008,60
648,16009,13
648,16010,62
648,16011,3
648,16012,24
648,16013,5
648,16014,6
648,16015,5
648,16016,81
648,16017,81
648,16018,81
649,16019,1
649,16020,1
649,16021,1
649,16022,1
649,16023,11
649,16024,11
649,16025,11
649,16026,12
649,16027,18
649,16028,62
649,16029,51
649,16030,3
649,16031,5
649,16032,8
649,16033,51
649,16034,3
649,16035,36
649,16036,22
649,16037,22
649,16038,5
649,16039,51
649,16040,7
649,16041,95
650,16042,1
650,16043,1
650,16044,1
650,16045,1
650,16046,11
650,16047,11
650,16048,11
650,16049,80
650,16050,5
650,16051,5
650,16052,5
650,16053,5
650,16054,5
650,16055,5
650,16056,6
650,16057,5
650,16058,80
650,16059,5
650,16060,44
650,16061,22
650,16062,37
650,16063,81
650,16064,81
650,16065,81
650,16066,81
17,16067,1
17,16068,1
17,16069,1
17,16070,1
17,16071,1
17,16072,1
17,16073,1
17,16074,1
17,16075,1
17,16076,1
17,16077,1
17,16078,1
17,16079,1
17,16080,1
17,16081,1
17,16082,11
17,16083,11
17,16084,11
17,16085,23
17,16086,6
651,16087,1
651,16088,1
651,16089,1
651,16090,11
651,16091,11
651,16092,11
651,16093,11
651,16094,11
651,16095,11
651,16096,11
651,16097,12
651,16098,13
651,16099,14
651,16100,14
651,16101,15
651,16102,5
651,16103,5
651,16104,5
651,16105,5
651,16106,3
651,16107,21
651,16108,106
651,16109,23
651,16110,5
652,16111,1
652,16112,1
652,16113,1
652,16114,1
652,16115,1
652,16116,1
652,16117,11
652,16118,17
652,16119,62
652,16120,5
652,16121,5
652,16122,3
652,16123,8
652,16124,25
652,16125,5
652,16126,69
652,16127,5
652,16128,5
652,16129,5
652,16130,10
652,16131,54
652,16132,54
652,16133,104
652,16134,81
652,16135,54
652,16136,81
652,16137,81
653,16138,1
653,16139,1
653,16140,1
653,16141,11
653,16142,11
653,16143,12
653,16144,13
653,16145,8
653,16146,15
653,16147,15
653,16148,62
653,16149,62
653,16150,51
653,16151,62
653,16152,5
653,16153,44
653,16154,62
653,16155,109
653,16156,64
653,16157,5
654,16158,1
654,16159,1
654,16160,1
654,16161,11
654,16162,11
654,16163,11
654,16164,12
654,16165,13
654,16166,13
654,16167,13
654,16168,14
654,16169,14
654,16170,17
654,16171,18
654,16172,44
654,16173,8
654,16174,36
654,16175,22
654,16176,110
654,16177,64
654,16178,95
654,16179,5
654,16180,5
654,16181,5
654,16182,81
654,16183,81
654,16184,81
655,16185,1
655,16186,1
655,16187,1
655,16188,1
655,16189,1
655,16190,1
655,16191,11
655,16192,11
655,16193,14
655,16194,62
655,16195,5
655,16196,22
655,16197,5
655,16198,69
655,16199,5
655,16200,25
655,16201,5
655,16202,5
656,16203,1
656,16204,1
656,16205,1
656,16206,1
656,16207,11
656,16208,12
656,16209,13
656,16210,17
656,16211,62
656,16212,48
656,16213,5
656,16214,47
656,16215,5
656,16216,64
656,16217,6
656,16218,80
656,16219,80
656,16220,23
657,16221,1
657,16222,12
657,16223,13
657,16224,13
657,16225,16
657,16226,17
657,16227,5
657,16228,5
657,16229,5
657,16230,44
657,16231,3
657,16232,5
657,16233,3
657,16234,108
658,16235,1
658,16236,1
658,16237,1
658,16238,1
658,16239,11
658,16240,12
658,16241,16
658,16242,22
658,16243,86
658,16244,86
658,16245,24
658,16246,5
658,16247,86
658,16248,6
658,16249,3
658,16250,3
659,16251,1
659,16252,1
659,16253,1
659,16254,1
659,16255,1
659,16256,1
659,16257,12
659,16258,13
659,16259,13
659,16260,16
659,16261,80
659,16262,22
659,16263,86
659,16264,8
659,16265,6
660,16266,1
660,16267,1
660,16268,1
660,16269,11
660,16270,11
660,16271,11
660,16272,12
660,16273,13
660,16274,14
660,16275,5
660,16276,68
660,16277,83
660,16278,48
661,16279,1
661,16280,11
661,16281,11
661,16282,11
661,16283,11
661,16284,12
661,16285,12
661,16286,13
661,16287,16
661,16288,19
661,16289,5
661,16290,6
661,16291,80
661,16292,7
661,16293,5
661,16294,22
661,16295,22
662,16296,1
662,16297,1
662,16298,1
662,16299,1
662,16300,22
662,16301,22
662,16302,7
662,16303,44
662,16304,80
662,16305,95
662,16306,3
662,16307,3
662,16308,3
662,16309,54
663,16310,1
663,16311,1
663,16312,1
663,16313,1
663,16314,1
663,16315,12
663,16316,12
663,16317,5
663,16318,86
663,16319,60
663,16320,62
663,16321,51
663,16322,95
663,16323,44
663,16324,5
664,16325,1
664,16326,1
664,16327,1
664,16328,11
664,16329,13
664,16330,16
664,16331,19
664,16332,62
664,16333,5
664,16334,86
664,16335,6
664,16336,51
664,16337,4
664,16338,2
664,16339,5
664,16340,95
664,16341,44
664,16342,99
664,16343,5
664,16344,3
665,16345,1
665,16346,1
665,16347,12
665,16348,12
665,16349,17
665,16350,88
665,16351,62
665,16352,3
665,16353,5
665,16354,5
665,16355,5
665,16356,6
665,16357,5
665,16358,86
665,16359,5
665,16360,69
665,16361,22
665,16362,5
666,16363,1
666,16364,1
666,16365,1
666,16366,1
666,16367,1
666,16368,12
666,16369,12
666,16370,12
666,16371,13
666,16372,14
666,16373,95
666,16374,6
666,16375,22
666,16376,6
666,16377,3
666,16378,48
666,16379,54
667,16380,1
667,16381,1
667,16382,1
667,16383,12
667,16384,12
667,16385,13
667,16386,13
667,16387,15
667,16388,15
667,16389,62
667,16390,44
667,16391,44
667,16392,25
667,16393,5
667,16394,25
667,16395,5
667,16396,69
667,16397,5
667,16398,3
667,16399,69
667,16400,44
667,16401,24
667,16402,110
668,16403,1
668,16404,1
668,16405,11
668,16406,11
668,16407,19
668,16408,44
668,16409,6
668,16410,7
668,16411,48
668,16412,48
668,16413,3
668,16414,80
668,16415,51
668,16416,54
669,16417,1
669,16418,1
669,16419,14
669,16420,14
669,16421,17
669,16422,6
669,16423,3
669,16424,24
669,16425,3
669,16426,83
669,16427,5
669,16428,3
669,16429,22
669,16430,86
669,16431,3
669,16432,3
669,16433,81
669,16434,81
670,16435,1
670,16436,1
670,16437,1
670,16438,60
670,16439,7
670,16440,12
670,16441,51
670,16442,13
670,16443,5
670,16444,86
670,16445,22
670,16446,21
670,16447,20
670,16448,108
670,16449,37
670,16450,86
670,16451,5
670,16452,36
671,16453,1
671,16454,1
671,16455,11
671,16456,12
671,16457,13
671,16458,15
671,16459,15
671,16460,18
671,16461,3
671,16462,62
671,16463,37
671,16464,6
671,16465,91
671,16466,20
671,16467,80
671,16468,20
671,16469,3
671,16470,80
671,16471,3
672,16472,1
672,16473,1
672,16474,11
672,16475,12
672,16476,12
672,16477,13
672,16478,13
672,16479,14
672,16480,14
672,16481,15
672,16482,16
672,16483,62
672,16484,95
672,16485,48
672,16486,86
672,16487,3
672,16488,3
673,16489,1
673,16490,1
673,16491,11
673,16492,11
673,16493,12
673,16494,12
673,16495,13
673,16496,18
673,16497,95
673,16498,5
673,16499,62
673,16500,7
673,16501,80
673,16502,86
673,16503,5
673,16504,5
673,16505,21
673,16506,48
673,16507,5
673,16508,5
674,16509,1
674,16510,1
674,16511,1
674,16512,1
674,16513,1
674,16514,1
674,16515,1
674,16516,1
674,16517,1
674,16518,1
674,16519,11
674,16520,11
674,16521,11
674,16522,11
674,16523,3
674,16524,3
674,16525,80
674,16526,95
674,16527,80
674,16528,3
675,16529,1
675,16530,1
675,16531,1
675,16532,11
675,16533,12
675,16534,14
675,16535,22
675,16536,51
675,16537,5
675,16538,5
675,16539,7
675,16540,44
675,16541,5
675,16542,5
675,16543,5
675,16544,36
675,16545,3
675,16546,3
675,16547,69
675,16548,3
675,16549,81
675,16550,81
676,16551,1
676,16552,11
676,16553,12
676,16554,14
676,16555,14
676,16556,17
676,16557,6
676,16558,7
676,16559,3
676,16560,62
676,16561,51
676,16562,5
676,16563,86
676,16564,22
676,16565,44
676,16566,21
676,16567,6
676,16568,86
676,16569,6
676,16570,69
676,16571,3
677,16572,1
677,16573,1
677,16574,11
677,16575,11
677,16576,13
677,16577,15
677,16578,60
677,16579,3
677,16580,62
677,16581,5
677,16582,5
677,16583,5
677,16584,22
677,16585,62
677,16586,103
677,16587,7
677,16588,5
677,16589,8
677,16590,5
677,16591,54
678,16592,1
678,16593,1
678,16594,1
678,16595,1
678,16596,11
678,16597,11
678,16598,11
678,16599,12
678,16600,13
678,16601,51
678,16602,80
678,16603,22
678,16604,5
678,16605,5
678,16606,25
678,16607,7
678,16608,41
678,16609,22
678,16610,22
678,16611,80
678,16612,80
679,16613,1
679,16614,1
679,16615,11
679,16616,12
679,16617,12
679,16618,14
679,16619,62
679,16620,62
679,16621,3
679,16622,69
679,16623,22
679,16624,5
679,16625,5
679,16626,44
679,16627,5
679,16628,5
679,16629,3
679,16630,5
680,16631,1
680,16632,11
680,16633,12
680,16634,13
680,16635,14
680,16636,14
680,16637,3
680,16638,20
680,16639,22
680,16640,5
680,16641,51
680,16642,24
680,16643,6
680,16644,48
680,16645,98
680,16646,5
680,16647,81
680,16648,81
680,16649,81
681,16650,1
681,16651,1
681,16652,1
681,16653,1
681,16654,11
681,16655,11
681,16656,12
681,16657,13
681,16658,14
681,16659,17
681,16660,37
681,16661,23
681,16662,22
681,16663,6
681,16664,5
681,16665,98
681,16666,3
682,16667,1
682,16668,1
682,16669,1
682,16670,1
682,16671,11
682,16672,11
682,16673,11
682,16674,12
682,16675,5
682,16676,13
682,16677,62
682,16678,5
682,16679,5
682,16680,5
682,16681,8
682,16682,5
682,16683,5
682,16684,3
683,16685,1
683,16686,1
683,16687,11
683,16688,13
683,16689,5
683,16690,14
683,16691,62
683,16692,37
683,16693,95
683,16694,5
683,16695,80
683,16696,24
683,16697,80
683,16698,24
683,16699,86
684,16700,1
684,16701,1
684,16702,1
684,16703,1
684,16704,11
684,16705,12
684,16706,13
684,16707,13
684,16708,14
684,16709,14
684,16710,5
684,16711,5
684,16712,80
684,16713,8
684,16714,51
684,16715,5
684,16716,7
684,16717,5
684,16718,5
684,16719,5
684,16720,54
685,16721,1
685,16722,1
685,16723,1
685,16724,1
685,16725,1
685,16726,1
685,16727,1
685,16728,11
685,16729,12
685,16730,12
685,16731,12
685,16732,86
685,16733,22
685,16734,13
685,16735,48
685,16736,22
685,16737,22
685,16738,24
685,16739,22
685,16740,21
685,16741,21
685,16742,44
685,16743,24
685,16744,5
686,16745,1
686,16746,1
686,16747,11
686,16748,12
686,16749,13
686,16750,13
686,16751,14
686,16752,15
686,16753,15
686,16754,16
686,16755,19
686,16756,80
686,16757,2
686,16758,37
686,16759,62
686,16760,20
686,16761,80
686,16762,81
687,16763,1
687,16764,1
687,16765,1
687,16766,1
687,16767,11
687,16768,12
687,16769,14
687,16770,5
687,16771,3
687,16772,5
687,16773,5
687,16774,25
687,16775,5
687,16776,25
687,16777,5
687,16778,98
687,16779,5
687,16780,5
688,16781,1
688,16782,1
688,16783,11
688,16784,12
688,16785,14
688,16786,17
688,16787,17
688,16788,91
688,16789,5
688,16790,98
688,16791,25
688,16792,5
688,16793,5
688,16794,5
688,16795,5
688,16796,22
688,16797,47
688,16798,80
689,16799,1
689,16800,1
689,16801,11
689,16802,11
689,16803,12
689,16804,12
689,16805,12
689,16806,12
689,16807,60
689,16808,14
689,16809,14
689,16810,25
689,16811,51
689,16812,44
689,16813,5
689,16814,86
689,16815,22
689,16816,21
689,16817,69
690,16818,1
690,16819,1
690,16820,11
690,16821,15
690,16822,7
690,16823,62
690,16824,62
690,16825,22
690,16826,5
690,16827,8
690,16828,22
690,16829,6
690,16830,7
690,16831,7
690,16832,44
690,16833,5
691,16834,1
691,16835,1
691,16836,11
691,16837,12
691,16838,13
691,16839,62
691,16840,62
691,16841,3
691,16842,3
691,16843,3
691,16844,3
691,16845,5
691,16846,3
691,16847,3
691,16848,3
691,16849,54
691,16850,5
691,16851,54
692,16852,1
692,16853,1
692,16854,12
692,16855,12
692,16856,13
692,16857,13
692,16858,14
692,16859,14
692,16860,62
692,16861,44
692,16862,62
692,16863,62
692,16864,5
692,16865,69
692,16866,8
692,16867,69
692,16868,6
693,16869,1
693,16870,1
693,16871,11
693,16872,11
693,16873,11
693,16874,12
693,16875,12
693,16876,14
693,16877,14
693,16878,15
693,16879,17
693,16880,62
693,16881,62
693,16882,7
693,16883,8
693,16884,6
693,16885,5
693,16886,44
693,16887,5
693,16888,5
694,16889,1
694,16890,11
694,16891,12
694,16892,12
694,16893,13
694,16894,13
694,16895,16
694,16896,16
694,16897,16
694,16898,5
694,16899,22
694,16900,10
694,16901,80
694,16902,80
694,16903,44
694,16904,3
694,16905,3
695,16906,1
695,16907,1
695,16908,1
695,16909,1
695,16910,1
695,16911,1
695,16912,10
695,16913,11
695,16914,91
695,16915,3
695,16916,22
695,16917,10
695,16918,3
695,16919,80
695,16920,8
695,16921,5
695,16922,7
695,16923,3
695,16924,82
696,16925,1
696,16926,1
696,16927,1
696,16928,11
696,16929,11
696,16930,12
696,16931,13
696,16932,5
696,16933,15
696,16934,62
696,16935,6
696,16936,5
696,16937,80
696,16938,95
696,16939,3
696,16940,44
696,16941,5
696,16942,95
696,16943,37
696,16944,5
696,16945,81
696,16946,81
697,16947,1
697,16948,60
697,16949,11
697,16950,13
697,16951,13
697,16952,17
697,16953,91
697,16954,62
697,16955,80
697,16956,5
697,16957,62
697,16958,5
697,16959,5
697,16960,24
697,16961,5
697,16962,5
697,16963,31
697,16964,8
697,16965,2
698,16966,1
698,16967,1
698,16968,11
698,16969,11
698,16970,11
698,16971,12
698,16972,14
698,16973,15
698,16974,24
698,16975,5
698,16976,22
698,16977,22
698,16978,7
698,16979,44
698,16980,69
698,16981,5
698,16982,6
698,16983,25
699,16984,1
699,16985,1
699,16986,1
699,16987,1
699,16988,11
699,16989,12
699,16990,12
699,16991,14
699,16992,14
699,16993,16
699,16994,18
699,16995,88
699,16996,55
699,16997,111
699,16998,80
699,16999,62
699,17000,8
699,17001,10
699,17002,86
699,17003,80
699,17004,81
699,17005,81
699,17006,81
699,17007,81
699,17008,81
699,17009,97
699,17010,97
699,17011,97
699,17012,54
699,17013,54
699,17014,54
700,17015,1
700,17016,1
700,17017,1
700,17018,60
700,17019,12
700,17020,12
700,17021,13
700,17022,18
700,17023,112
700,17024,3
700,17025,5
700,17026,36
700,17027,6
700,17028,5
700,17029,6
700,17030,86
700,17031,81
701,17032,1
701,17033,1
701,17034,11
701,17035,11
701,17036,11
701,17037,11
701,17038,11
701,17039,11
701,17040,12
701,17041,12
701,17042,13
701,17043,13
701,17044,15
701,17045,3
701,17046,48
701,17047,80
701,17048,6
701,17049,5
701,17050,80
702,17051,1
702,17052,1
702,17053,1
702,17054,1
702,17055,11
702,17056,11
702,17057,11
702,17058,3
702,17059,69
702,17060,22
702,17061,91
702,17062,69
702,17063,6
702,17064,5
702,17065,80
702,17066,80
702,17067,3
703,17068,1
703,17069,1
703,17070,1
703,17071,1
703,17072,1
703,17073,11
703,17074,11
703,17075,12
703,17076,12
703,17077,13
703,17078,17
703,17079,88
703,17080,50
703,17081,5
703,17082,5
703,17083,80
703,17084,6
703,17085,91
703,17086,98
703,17087,5
703,17088,54
703,17089,81
703,17090,81
704,17091,1
704,17092,1
704,17093,1
704,17094,1
704,17095,11
704,17096,11
704,17097,11
704,17098,11
704,17099,11
704,17100,12
704,17101,13
704,17102,13
704,17103,113
704,17104,51
704,17105,24
704,17106,44
704,17107,5
705,17108,1
705,17109,1
705,17110,1
705,17111,1
705,17112,1
705,17113,1
705,17114,1
705,17115,11
705,17116,6
705,17117,5
705,17118,7
705,17119,47
705,17120,47
705,17121,6
705,17122,95
705,17123,10
705,17124,44
705,17125,22
705,17126,6
705,17127,81
705,17128,81
706,17129,1
706,17130,1
706,17131,1
706,17132,1
706,17133,11
706,17134,11
706,17135,12
706,17136,12
706,17137,12
706,17138,48
706,17139,91
706,17140,5
706,17141,51
706,17142,80
706,17143,22
706,17144,5
706,17145,6
706,17146,6
706,17147,8
706,17148,80
706,17149,6
706,17150,5
706,17151,5
707,17152,1
707,17153,1
707,17154,1
707,17155,11
707,17156,11
707,17157,12
707,17158,12
707,17159,13
707,17160,14
707,17161,19
707,17162,45
707,17163,112
707,17164,114
707,17165,22
707,17166,5
707,17167,51
707,17168,5
707,17169,100
708,17170,1
708,17171,1
708,17172,1
708,17173,1
708,17174,11
708,17175,11
708,17176,13
708,17177,13
708,17178,5
708,17179,80
708,17180,22
708,17181,80
708,17182,44
708,17183,8
708,17184,22
708,17185,6
708,17186,5
708,17187,54
708,17188,54
709,17189,1
709,17190,11
709,17191,13
709,17192,5
709,17193,14
709,17194,14
709,17195,6
709,17196,115
709,17197,22
709,17198,6
709,17199,6
709,17200,25
709,17201,98
709,17202,67
709,17203,6
709,17204,95
709,17205,81
709,17206,81
709,17207,81
709,17208,54
709,17209,54
709,17210,54
709,17211,54
710,17212,1
710,17213,1
710,17214,11
710,17215,11
710,17216,11
710,17217,12
710,17218,12
710,17219,14
710,17220,14
710,17221,16
710,17222,116
710,17223,24
710,17224,113
710,17225,80
710,17226,38
710,17227,80
710,17228,5
710,17229,3
711,17230,1
711,17231,1
711,17232,1
711,17233,1
711,17234,48
711,17235,60
711,17236,11
711,17237,11
711,17238,25
711,17239,14
711,17240,2
711,17241,5
711,17242,5
711,17243,5
711,17244,5
711,17245,100
711,17246,5
711,17247,5
712,17248,1
712,17249,1
712,17250,1
712,17251,1
712,17252,1
712,17253,11
712,17254,11
712,17255,11
712,17256,12
712,17257,14
712,17258,15
712,17259,17
712,17260,3
712,17261,5
712,17262,5
712,17263,3
712,17264,8
713,17265,1
713,17266,1
713,17267,1
713,17268,11
713,17269,12
713,17270,12
713,17271,12
713,17272,13
713,17273,13
713,17274,13
713,17275,14
713,17276,14
713,17277,15
713,17278,117
713,17279,23
713,17280,24
713,17281,6
713,17282,3
713,17283,100
713,17284,108
713,17285,8
713,17286,6
713,17287,3
713,17288,81
713,17289,54
714,17290,1
714,17291,1
714,17292,1
714,17293,1
714,17294,84
714,17295,11
714,17296,11
714,17297,11
714,17298,11
714,17299,11
714,17300,22
714,17301,24
714,17302,3
714,17303,3
714,17304,5
714,17305,5
714,17306,22
714,17307,8
714,17308,37
714,17309,5
714,17310,10
714,17311,5
714,17312,81
715,17313,1
715,17314,1
715,17315,13
715,17316,13
715,17317,13
715,17318,14
715,17319,19
715,17320,88
715,17321,118
715,17322,38
715,17323,3
715,17324,22
715,17325,5
715,17326,86
715,17327,86
715,17328,22
715,17329,3
715,17330,22
715,17331,5
715,17332,99
716,17333,1
716,17334,1
716,17335,11
716,17336,11
716,17337,11
716,17338,11
716,17339,11
716,17340,11
716,17341,11
716,17342,13
716,17343,13
716,17344,14
716,17345,16
716,17346,5
716,17347,5
716,17348,80
716,17349,98
716,17350,23
716,17351,5
716,17352,8
716,17353,81
716,17354,81
716,17355,81
716,17356,81
717,17357,1
717,17358,1
717,17359,11
717,17360,13
717,17361,13
717,17362,14
717,17363,60
717,17364,108
717,17365,51
717,17366,62
717,17367,5
717,17368,98
717,17369,25
717,17370,5
717,17371,36
717,17372,5
717,17373,5
717,17374,80
717,17375,6
718,17376,1
718,17377,1
718,17378,1
718,17379,1
718,17380,5
718,17381,11
718,17382,11
718,17383,11
718,17384,5
718,17385,12
718,17386,12
718,17387,14
718,17388,15
718,17389,6
718,17390,10
718,17391,25
718,17392,48
718,17393,22
718,17394,25
719,17395,1
719,17396,1
719,17397,1
719,17398,1
719,17399,12
719,17400,12
719,17401,16
719,17402,6
719,17403,6
719,17404,3
719,17405,6
719,17406,8
719,17407,24
719,17408,6
719,17409,5
719,17410,54
719,17411,81
719,17412,54
719,17413,54
719,17414,54
719,17415,54
719,17416,54
719,17417,54
719,17418,54
719,17419,54
720,17420,1
720,17421,1
720,17422,11
720,17423,11
720,17424,12
720,17425,12
720,17426,3
720,17427,3
720,17428,98
720,17429,6
720,17430,3
720,17431,3
720,17432,3
720,17433,6
720,17434,98
720,17435,44
720,17436,6
720,17437,98
720,17438,6
720,17439,68
720,17440,54
720,17441,54
720,17442,54
720,17443,54
721,17444,1
721,17445,11
721,17446,11
721,17447,11
721,17448,11
721,17449,12
721,17450,13
721,17451,13
721,17452,15
721,17453,111
721,17454,117
721,17455,25
721,17456,3
721,17457,103
721,17458,80
721,17459,22
721,17460,25
721,17461,6
721,17462,8
721,17463,54
721,17464,54
722,17465,1
722,17466,1
722,17467,1
722,17468,1
